95905151715,3334814
95929758027,2538040
95952261995,2430745
95973893320,2625670
95995695874,2357512
95999827932,2580324
96019676325,2517865
96023473115,2420225
96041839679,2524411
96045787026,2427720
96065074097,2814362
96067866539,2889381
96089880824,2693845
96092512226,5267483
96103732100,3090342
96111417916,2432850
96115792738,2512096
96127357293,2377510
96136431019,2529857
96141796521,2528087
96150633279,2600326
96159554436,2496309
96163599258,2449773
96176001978,2685538
96185367821,2698355
96189984875,2482973
96197753530,2705182
96201637302,2573922
96207936760,2607656
96213764692,4390381
96219628863,2552325
96225421889,2617853
96230479286,3209440
96238931615,2561111
96244078689,2529939
96248009422,2480469
96251479871,2451998
96262492573,2334649
96267704216,2881391
96271557848,2558713
96277508545,2593413
96287893947,2438220
96291920484,2680078
96295804859,2707836
96299727386,2670975
96304064685,2863569
96311991684,2538827
96317915411,4556578
96320819704,2654198
96325533244,4408694
96329599902,3872222
96335609214,2345273
96339499384,2388995
96345411033,4342979
96348081665,2464256
96353452567,4313925
96357376374,2387696
96361872338,2701810
96369591897,2618748
96373006684,3488199
96377515281,4253073
96381671216,3414242
96385536733,3585872
96394691299,5790223
96397434769,2528935
96402077548,3024769
96407279704,5334288
96409967343,5149170
96413368327,3459265
96417497855,2518556
96423622015,4639153
96428178927,4808676
96433691431,5739289
96437651738,3755603
96441283950,3352011
96444013444,2532016
96446562799,3172170
96449841510,2310924
96455638632,2400479
96459783762,2405298
96464643133,2307964
96469414001,2448659
96472275151,5192316
96474895759,3943104
96481513276,6135522
96485442127,3685301
96489537314,6446622
96494035975,2682833
96496711917,5155581
96499413835,4206332
96502089086,2768944
96505771939,2468618
96509770543,2325913
96513690415,2315003
96518391806,2356353
96521403423,5241648
96524103343,3048379
96528167155,2516988
96531407208,5622046
96534111695,4737949
96536649835,3774590
96539387112,2494524
96543889881,2561172
96548190617,2500581
96553010927,2380095
96555689774,4966528
96559918131,4859817
96564755039,5535893
96567759955,8566095
96570825939,7411546
96573717350,6716719
96576684940,3734783
96581172840,2461048
96587371338,4143071
96589905004,2957164
96592940353,5980291
96596268642,5278065
96598779163,3491500
96601861935,2551583
96604379917,4908438
96606948627,7476495
96609623761,2421720
96613730150,2407861
96617728514,2511163
96620494067,5169716
96623267912,4344911
96625791174,2750722
96633550367,5594251
96637579035,3847122
96641430915,3658131
96647583712,5949960
96650758346,22702803
96653440896,8007691
96656064192,10892814
96658761421,20839597
96661623405,7859538
96664419956,7259833
96667300205,6444695
96669993404,3168388
96673874414,2372156
96677886268,2589852
96680630581,5208770
96683410578,4457836
96685949790,2818347
96688811644,5698647
96691517168,4551782
96695830181,4815192
96698476857,3039020
96701968410,2784083
96704678108,5225884
96707408415,7978441
96710036465,6455532
96712686506,5374695
96715758599,8485690
96718384913,6473736
96721133077,4107838
96723656018,2312096
96726290553,5354835
96728987563,3171630
96732176045,2966212
96734967133,5628785
96737677947,4543904
96740724017,3510809
96743412468,2437210
96746198135,9158141
96748963700,3664320
96751704188,2536187
96754439068,9413183
96757266196,4308709
96759862743,2698710
96763561655,6500423
96771407797,10089723
96774382181,5017958
96777159907,2562396
96779952510,14822779
96782568059,17479459
96785173233,6070626
96787798348,8738596
96790464520,15756709
96797164532,13632013
96800167502,2746511
96803137906,3646346
96805925289,6564220
96808754911,11179221
96811464499,7992140
96814099403,10667585
96816733800,5601227
96819426565,11927657
96822198094,14708790
96825115969,8029989
96828050141,5959179
96831060394,4189361
96834978087,3667696
96837670135,10860819
96840449053,5075915
96843279318,7931361
96846027045,6558036
96848982970,9610263
96851564172,8545358
96854063780,6860540
96856735533,9685370
96859430468,8403626
96862116782,6801400
96864775790,5603160
96867321205,8200736
96870066011,6990392
96872862230,5090657
96875512261,4211211
96878217207,2521230
96880983934,9741240
96884329268,5031353
96886955971,7712868
96890820739,6150434
96893594013,8960292
96896079632,7220878
96898721957,9893445
96901517667,8524230
96904135899,6186957
96906821234,8878135
96909401087,8046618
96912018178,6444581
96914580792,9043470
96917269045,8201239
96919785268,6541586
96922412909,5428891
96924889294,7979918
96927692045,6509651
96930228525,4732157
96932679118,7229178
96935369471,5959339
96938018647,4903500
96940680226,7592662
96945935285,8872253
96948816854,3877842
96953723772,12513080
96956956332,15941648
96965549340,12000386
96969883598,4085093
96973655196,3581244
96979679603,5801771
96983594135,33947379
96986419424,36771669
96989234828,11900097
96992483787,29206840
96996440949,37061576
96999049633,39728453
97001612921,8226336
97004272317,15286717
97006912619,21054023
97009650417,6261807
97012601159,9242616
97015139985,7402920
97020678561,5318352
97024556371,3541024
97027378427,15782917
97031566440,20000087
97035138762,11530669
97037912425,14375684
97040554664,9160297
97043092495,11707583
97045826851,17462441
97048516454,8785016
97051528126,15756967
97054212516,7308293
97056966861,13558493
97059919368,9030677
97062442140,6859328
97065134047,5815445
97067833364,8589358
97070438345,6902754
97073293329,5833544
97076130516,4490572
97081433497,5573004
97084121270,8416837
97086824984,7434323
97087095407,19469985
97089643780,5779715
97092104282,8401938
97094959352,7030010
97097631009,4679414
97100344748,7416603
97103063957,5179309
97105912793,4650066
97108519152,2986532
97111414563,6043917
97113986194,4515382
97116682685,3201951
97119438587,5983432
97124284351,3048338
97126878862,9594997
97127151397,17852992
97129747188,4396938
97132247785,6947037
97135040101,5548819
97138295285,5071152
97140833542,7766391
97143459726,6432442
97146217782,4946252
97149081280,3251587
97151766622,5944953
97154372491,4868411
97156924258,3324932
97168394396,10334963
97171213319,13198327
97174898025,9772063
97181044429,5918199
97185660296,4401453
97189596687,26379468
97193695135,3894632
97201436811,40187001
97201597302,52253856
97204147196,8971500
97209239346,18091454
97213174895,3756851
97217646476,4229269
97221563614,3686103
97225525792,50293309
97233077042,61929316
97237324928,4059584
97241583994,4053149
97245518599,3757908
97249443208,3749753
97254270728,28835301
97256772433,52632603
97259582832,6166934
97262222840,31023400
97264785665,38953302
97267526458,41711297
97270246705,8697666
97272788702,15005131
97275517165,5850292
97278358144,12430328
97281012945,7498138
97283822276,6172345
97286641145,4842166
97292971759,11203010
97295964674,2757774
97298687651,12686496
97301491036,5997651
97304353908,8893814
97308796838,15478912
97311535130,7795336
97314210254,15204634
97316891386,17919806
97319665922,6503494
97322365275,14039292
97324886618,7460906
97327484924,10132094
97330165886,7914692
97332790722,5020553
97335635573,3944140
97341472234,9839245
97345465400,3794502
97351725798,16457877
97356120666,4204716
97361547888,5253983
97365453762,3726889
97369557697,3929657
97373623130,38398085
97381446461,7602317
97384476592,26980040
97389745003,37683043
97393592218,47800933
97397510819,51740707
97401580288,8032528
97407739136,5941359
97411944382,22332019
97417308728,5151875
97421686894,4212390
97428311060,6441421
97433628321,49273711
97431043003,41407391
97437436577,62117942
97445522676,14550291
97448102318,2389102
97453557317,38234551
97460296370,6568613
97463032226,58078695
97465677414,2433339
97469421429,9156398
97475053708,19762691
97481456063,6232846
97488182502,6529357
97491299735,43271511
97493783511,55007767
97497597213,63614047
97505283294,13942713
97511847140,6349536
97514380334,2331103
97517033414,25811797
97521462726,37084380
97525363483,3725914
97529502907,3959515
97535977296,68855899
97541149343,4956046
97543925249,26930775
97546717723,39455670
97549238018,54325165
97551841229,6292304
97555012696,13586976
97557518433,20529327
97560025754,23739123
97565301589,10431340
97568065956,18472156
97570822005,9112954
97573559574,7582042
97576232804,10274763
97579024646,5771272
97581549724,8317292
97584189463,14514822
97586826300,8784613
97589544776,6395433
97592226399,4879320
97594775212,7426314
97599142238,8153945
97601675845,2707349
97605614399,10243713
97608341350,12935701
97610928142,7864751
97613716658,10736011
97616511058,9419130
97619215583,7606841
97621998976,10538170
97624671696,9262478
97627291498,7796176
97629997813,5807546
97632525323,3407149
