17238637539047,7707305
17238640200087,2780217
17238642752257,5545126
17238647080219,10035638
17238650217227,13271030
17238652756993,20144486
17238655310655,7683517
17238662423036,3397918
17238668491325,5615487
17238671357414,2867015
17238674106537,10988160
17238681202600,10675159
17238684005364,9220704
17238687611325,3641553
17238690293744,9470434
17238693326800,4759720
17238695869102,3582561
17238698435440,5898391
17238702910162,2384862
17238706665845,2435968
17238710604994,2403602
17238714932519,2543771
17238717663862,5086550
17238722058686,5542304
17238724605573,3802739
17238727852460,2459476
17238733923939,2653026
17238741071721,9549377
17238744731753,3311937
17238750832850,10607820
17238753474375,9445864
17238758756492,7951086
17238764962928,19838642
17238767704074,2467726
17238770947268,17081712
17238774609053,3396900
17238777336635,23861113
17238779932954,19053313
17238782798893,2461689
17238788123581,12991364
17238790827773,5772633
17238793334183,3272341
17238796890403,2471020
17238799707068,5082585
17238802313760,3974437
17238805343561,2485114
17238807843382,4785733
17238810793454,2395723
17238816952570,4659711
17238819581389,7158185
17238824595106,7245945
17238827223382,4383791
17238829699716,7199517
17238832550091,10181281
17238839336815,8937751
17238841853832,11580515
17238844966444,2803509
17238849380059,4740018
17238851905662,9548299
17238854560160,2347085
17238857029065,8687893
17238859753949,11518976
17238862277357,3603622
17238869399118,5803368
17238871955908,3690585
17238874847396,6716855
17238877708810,5142315
17238880133428,7675911
17238882905575,6666416
17238886789260,10683359
17238889467868,8770040
17238892022394,7362429
17238897582964,5073958
17238900190808,4082773
17238902907495,2397913
17238910821154,14844245
17238914881185,3739545
17238915044667,26951659
17238918104427,6792120
17238924010925,5612390
17238927051861,21933472
17238933792279,13853650
17238940964024,16464572
17238943467575,19092874
17238947025987,8879107
17238951125214,14224270
17238954907905,20421840
17238959191314,28943658
17238967141801,19173389
17238971111521,3682711
17238975097323,27427274
17238979109328,3748735
17238983081032,3680537
17238992321170,44733135
17238995288448,19745690
17238999557524,28468120
17239002110417,41717391
17239007012806,46892765
17239015084952,16873034
17239017740179,2432189
17239023150647,27900548
17239026930189,3538329
17239031089898,40658502
17239035013161,46169592
17239038909711,11588247
17239046501252,22954699
17239053012169,6277595
17239055636347,2387477
17239059013773,41269061
17239062918000,3686692
17239066926116,64422083
17239070993840,22190394
17239078484137,42104047
17239085073755,6333999
17239087959401,51704162
17239091013483,8953004
17239095109323,22766533
17239098966134,30970140
17239107074697,43778836
17239109692706,2360865
17239115053734,22468611
17239118906336,3613024
17239123139694,3989137
17239126929222,39024224
17239131031185,43195643
17239136744448,5474066
17239143039891,32910419
17239147937386,4660934
17239150560839,2395643
17239155024262,44937504
17239159129867,57644010
17239168889794,17544468
17239171573907,33400922
17239174305673,36656804
17239179094763,47696299
17239183107022,3761347
17239186680748,15133059
17239189127684,23099358
17239191930781,27094672
17239194779605,38811321
17239197258635,7045266
17239200105159,9998193
17239202885757,28194736
17239205539385,6922939
17239208171319,13747579
17239210967439,8597212
17239213876477,7732522
17239216542094,5152531
17239219020573,7702811
17239221752415,5775478
17239224544320,4417739
17239227141841,7111747
17239229905976,5553348
17239232802478,8571297
17239235545032,7124003
17239238205494,5552455
17239240900449,8335571
17239243489778,6996687
17239246145874,5604257
17239248677602,8202745
17239251480101,6647595
17239254240106,4883959
17239256858379,7627100
17239259528478,5726336
17239262309264,3761430
17239264779198,6188901
17239267334708,5186222
17239269834137,7754362
17239272538211,6511616
17239275144689,2677793
17239277895249,5637950
17239280642617,4254201
17239282969450,6833535
17239286403618,6377941
17239289327495,4144194
17239291780363,6827122
17239294499397,6071321
17239297446210,8967575
17239300148949,7886816
17239303501158,6885587
17239307411189,9805276
17239310925276,10273817
17239313515027,9542359
17239316289860,7536130
17239318959342,10458715
17239321704414,8359092
17239324607140,6220403
17239327166151,9009048
17239329884320,7522170
17239332597868,10423477
17239336557614,9514923
17239339221937,8439391
17239341746546,6789718
17239344549176,9801704
17239346958599,8811460
17239349795320,6864910
17239352440593,5027819
17239355222587,7763816
17239358016501,5582061
17239360660830,8417000
17239363640935,7005609
17239366509867,4991521
17239369189762,7731293
17239372093480,6025510
17239375030551,4610437
17239377523794,7441147
17239380212758,5513308
17239382801228,8283718
17239385324403,6930679
17239388180309,5769950
17239390787408,8320367
17239393306862,2419474
17239396101675,9704300
17239398905516,3973452
17239401351485,6696706
17239404130586,5821183
17239406582632,8494256
17239409206657,6318411
17239411868688,3589328
17239414622302,6619262
17239417228267,4844871
17239419721138,7597290
17239422587360,5050296
17239425059433,2493614
17239428424919,5944263
17239431367984,4496952
17239434205694,7355538
17239436971962,2659286
17239439675209,9264258
17239442160675,11927406
17239445163061,5742398
17239447793832,8532063
17239454646600,10403775
17239458934667,4446450
17239465175223,6014288
17239468145579,19873477
17239472345835,3994298
17239477458654,29321495
17239479959326,7636599
17239482711085,20500491
17239485314755,23189016
17239487980748,28662919
17239490584540,8426836
17239493988731,19635310
17239496483233,10123069
17239499232056,7577853
17239501781438,3890896
17239508298778,5995466
17239514010218,7987384
17239517257410,14725874
17239521175411,18672058
17239531765293,17432651
17239534341300,23822211
17239538194816,27752980
17239545560898,16350774
17239548281286,19398159
17239553781997,35543251
17239556671546,2600230
17239559325639,41282183
17239562002742,5799332
17239564657918,20743871
17239567234786,26937284
17239574625137,39119551
17239577224914,2375069
17239579824350,15412859
17239582449327,22264473
17239585243790,7160385
17239588110118,19977580
17239590759555,7851378
17239593448288,10623866
17239596186322,8258229
17239598933425,11064464
17239601451925,7111181
17239604284369,6039282
17239606937631,8830242
17239609437281,7533318
17239612159328,5734681
17239619186062,8871429
17239622639442,3263984
17239625163000,2313678
17239630111058,19850287
17239632855425,12102132
17239635391671,21005949
17239638006961,5653689
17239640557240,14166085
17239643178635,16940980
17239645929565,5705536
17239648419335,12216733
17239650921983,5976602
